"Station Name","TORONTO LESTER B. PEARSON INT'L A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158733"
"WMO Identifier","71624"
"TC Identifier","YYZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1998-01-01","1998","01","01","","2.6","","-13.3","","-5.4","","23.4","","0.0","","0.0","","0.0","T","0.0","T","1","","24","","61",""
"1998-01-02","1998","01","02","","7.7","","0.8","","4.3","","13.7","","0.0","","0.0","T","0.0","","0.0","T","0","T","23","","50",""
"1998-01-03","1998","01","03","","9.0","","4.8","","6.9","","11.1","","0.0","","1.6","","0.0","","1.6","","0","","23","","48",""
"1998-01-04","1998","01","04","","4.8","","-3.5","","0.7","","17.3","","0.0","","5.2","","0.4","","5.6","","0","","1","","32",""
"1998-01-05","1998","01","05","","4.5","","-1.3","","1.6","","16.4","","0.0","","12.2","","0.0","","12.2","","0","T","","","<31",""
"1998-01-06","1998","01","06","","10.7","","3.6","","7.2","","10.8","","0.0","","5.2","","0.0","","5.2","","0","","","","<31",""
"1998-01-07","1998","01","07","","6.5","","3.3","","4.9","","13.1","","0.0","","21.6","","0.0","","21.6","","0","","36","","37",""
"1998-01-08","1998","01","08","","3.4","","0.0","","1.7","","16.3","","0.0","","12.2","","0.0","","12.2","","0","","2","","48",""
"1998-01-09","1998","01","09","","2.7","","-0.2","","1.3","","16.7","","0.0","","8.2","","1.4","","9.6","","0","","25","","59",""
"1998-01-10","1998","01","10","","2.6","","-6.2","","-1.8","","19.8","","0.0","","0.0","","0.2","","0.2","","0","T","25","","69",""
